individuo_id,progenie,cap,altura,dap,volume,ima,resistente
745,12,,,,,,0
1022,12,,,,,,0
1320,12,,,,,,0
1452,12,,,,,,0
1642,12,,,,,,0
1874,12,23.987716,12.3,7.6394,0.0254,8.0541,1
2191,12,,,,,,0
2255,12,,,,,,0
2428,12,,,,,,0
2859,12,,,,,,0
2940,12,,,,,,0
3277,12,,,,,,0
3468,12,,,,,,0
3728,12,,,,,,0
3900,12,,,,,,0
4172,12,,,,,,0
4187,12,,,,,,0
13,13,,,,,,0
376,13,42.978122,15.7,13.6873,0.104,33.0011,1
554,13,33.98265,15.2,10.8225,0.0629,19.9753,1
818,13,41.97866,16.8,13.369,0.1061,33.6899,1
1076,13,,,,,,0
1201,13,,,,,,0
1523,13,,,,,,0
1625,13,,,,,,0
1936,13,,,,,,0
2027,13,,,,,,0
2321,13,,,,,,0
2516,13,,,,,,0
2688,13,,,,,,0
3001,13,,,,,,0
3090,13,,,,,,0
3519,13,,,,,,0
3712,13,36.98135,13.0,11.7775,0.0637,20.232,1
3744,13,,,,,,0
3997,13,,,,,,0
4256,13,47.975746,14.2,15.2789,0.1172,37.1931,1
14,14,,,,,,0
393,14,46.976284,15.7,14.9606,0.1242,39.4264,1
516,14,35.981888,14.0,11.4592,0.065,20.6265,1
691,14,37.980812,13.9,12.0958,0.0719,22.8178,1
1017,14,39.979736,15.6,12.7324,0.0894,28.3751,1
1181,14,,,,,,0
1519,14,37.980812,12.5,12.0958,0.0646,20.5196,1
1621,14,,,,,,0
1784,14,,,,,,0
2115,14,35.981888,15.3,11.4592,0.071,22.5418,1
2232,14,21.988792,9.0,7.0028,0.0156,4.952,1
2436,14,32.983188,14.4,10.5042,0.0562,17.8272,1
2713,14,,,,,,0
2906,14,32.483614,14.0,10.3451,0.053,16.8107,1
3082,14,35.981888,14.4,11.4592,0.0668,21.2158,1
3441,14,36.481462,14.7,11.6183,0.0701,22.2636,1
3686,14,37.980812,15.3,12.0958,0.0791,25.116,1
3821,14,,,,,,0
4012,14,45.976822,17.4,14.6423,0.1318,41.8559,1
4267,14,40.979198,17.3,13.0507,0.1041,33.0602,1
15,15,35.981888,13.2,11.4592,0.0613,19.4478,1
241,15,39.479848,13.8,12.5732,0.0771,24.4774,1
609,15,,,,,,0
662,15,34.982112,12.3,11.1408,0.054,17.1291,1
1025,15,43.47801,15.0,13.8465,0.1016,32.2672,1
1296,15,,,,,,0
1391,15,,,,,,0
1698,15,,,,,,0
1807,15,,,,,,0
2048,15,,,,,,0
2309,15,36.98135,13.9,11.7775,0.0681,21.6327,1
2612,15,30.984264,15.4,9.8676,0.053,16.8243,1
2764,15,,,,,,0
2915,15,41.97866,14.2,13.369,0.0897,28.476,1
3258,15,26.486528,10.6,8.4352,0.0267,8.4623,1
3340,15,27.48599,14.9,8.7535,0.0404,12.8098,1
3634,15,,,,,,0
3761,15,37.980812,16.1,12.0958,0.0833,26.4293,1
4148,15,35.981888,13.8,11.4592,0.064,20.3318,1
4282,15,35.981888,14.7,11.4592,0.0682,21.6578,1
16,16,48.975208,16.2,15.5972,0.1393,44.218,1
316,16,50.974132,15.1,16.2338,0.1406,44.6488,1
619,16,,,,,,0
675,16,,,,,,0
1011,16,32.983188,13.1,10.5042,0.0511,16.2178,1
1279,16,37.980812,12.7,12.0958,0.0657,20.8479,1
1362,16,45.976822,14.2,14.6423,0.1076,34.1583,1
1629,16,,,,,,0
1819,16,,,,,,0
2086,16,42.978122,16.3,13.6873,0.1079,34.2623,1
2394,16,32.483614,11.2,10.3451,0.0424,13.4486,1
2531,16,23.987716,11.0,7.6394,0.0227,7.2029,1
2844,16,,,,,,0
2978,16,41.97866,15.2,13.369,0.096,30.4814,1
3234,16,46.976284,17.0,14.9606,0.1345,42.691,1
3431,16,36.98135,15.5,11.7775,0.076,24.1228,1
3652,16,33.98265,15.5,10.8225,0.0642,20.3696,1
3894,16,38.980274,15.4,12.4141,0.0839,26.6282,1
4072,16,31.983726,12.5,10.1859,0.0458,14.5513,1
4316,16,,,,,,0
17,17,44.977046,15.2,14.3239,0.1102,34.9914,1
336,17,38.980274,13.9,12.4141,0.0757,24.0346,1
580,17,,,,,,0
866,17,,,,,,0
984,17,42.978122,12.2,13.6873,0.0808,25.6442,1
1194,17,,,,,,0
1413,17,,,,,,0
1702,17,38.980274,15.9,12.4141,0.0866,27.4928,1
1826,17,,,,,,0
2178,17,,,,,,0
2274,17,,,,,,0
2603,17,,,,,,0
2686,17,,,,,,0
2972,17,,,,,,0
3267,17,,,,,,0
3425,17,,,,,,0
3735,17,,,,,,0
3935,17,27.985878,9.2,8.9127,0.0258,8.1997,1
4122,17,43.977584,12.0,14.0056,0.0832,26.4106,1
4193,17,,,,,,0
18,18,,,,,,0
309,18,,,,,,0
518,18,,,,,,0
826,18,37.980812,15.2,12.0958,0.0786,24.9519,1
1089,18,,,,,,0
1307,18,36.98135,11.7,11.7775,0.0574,18.2088,1
1384,18,,,,,,0
1705,18,,,,,,0
1762,18,,,,,,0
2090,18,33.98265,14.6,10.8225,0.0604,19.1868,1
2300,18,27.48599,11.3,8.7535,0.0306,9.7148,1
2500,18,,,,,,0
2848,18,,,,,,0
3036,18,,,,,,0
3189,18,,,,,,0
3390,18,,,,,,0
3694,18,,,,,,0
3960,18,,,,,,0
3993,18,,,,,,0
4208,18,39.979736,16.0,12.7324,0.0917,29.1026,1
19,19,42.978122,15.1,13.6873,0.1,31.7399,1
223,19,37.980812,14.0,12.0958,0.0724,22.982,1
461,19,,,,,,0
806,19,,,,,,0
986,19,,,,,,0
1254,19,,,,,,0
1325,19,,,,,,0
1589,19,,,,,,0
1964,19,,,,,,0
2180,19,43.977584,13.0,14.0056,0.0901,28.6115,1
2340,19,,,,,,0
2521,19,,,,,,0
2746,19,,,,,,0
3031,19,,,,,,0
3286,19,,,,,,0
3485,19,,,,,,0
3722,19,47.975746,16.9,15.2789,0.1394,44.2651,1
3947,19,,,,,,0
4112,19,35.981888,15.7,11.4592,0.0729,23.1311,1
4319,19,15.99202,8.4,5.093,0.0077,2.4446,1
20,20,42.978122,15.2,13.6873,0.1006,31.9501,1
225,20,34.982112,13.2,11.1408,0.0579,18.3824,1
589,20,44.977046,18.7,14.3239,0.1356,43.0486,1
694,20,37.980812,14.9,12.0958,0.077,24.4594,1
1030,20,27.985878,13.0,8.9127,0.0365,11.5865,1
1140,20,35.981888,15.8,11.4592,0.0733,23.2785,1
1502,20,,,,,,0
1740,20,,,,,,0
1917,20,32.483614,13.2,10.3451,0.0499,15.8501,1
2036,20,32.483614,12.8,10.3451,0.0484,15.3698,1
2419,20,,,,,,0
2490,20,,,,,,0
2773,20,45.976822,15.5,14.6423,0.1174,37.2855,1
2943,20,,,,,,0
3174,20,35.482,14.3,11.3,0.0645,20.4873,1
3355,20,,,,,,0
3556,20,34.482538,16.2,10.9817,0.069,21.9202,1
3772,20,29.58508,15.3,9.422,0.048,15.2394,1
4101,20,38.980274,16.1,12.4141,0.0877,27.8386,1
4384,20,38.980274,17.0,12.4141,0.0926,29.3948,1
21,21,33.98265,14.8,10.8225,0.0613,19.4496,1
252,21,25.487066,11.2,8.1169,0.0261,8.2792,1
628,21,,,,,,0
857,21,42.978122,13.4,13.6873,0.0887,28.1666,1
1003,21,30.48469,14.5,9.7085,0.0483,15.3342,1
1223,21,37.980812,14.2,12.0958,0.0734,23.3103,1
1451,21,38.980274,14.6,12.4141,0.0795,25.2449,1
1659,21,43.47801,17.6,13.8465,0.1193,37.8602,1
1833,21,,,,,,0
2054,21,,,,,,0
2268,21,,,,,,0
2526,21,26.986416,14.6,8.5944,0.0381,12.0996,1
2715,21,,,,,,0
2989,21,46.476396,16.7,14.8014,0.1293,41.0501,1
3217,21,15.492132,6.5,4.9338,0.0056,1.7753,1
3364,21,,,,,,0
3670,21,41.479086,15.6,13.2099,0.0962,30.5431,1
3861,21,,,,,,0
4029,21,34.982112,14.6,11.1408,0.064,20.332,1
4248,21,44.977046,16.0,14.3239,0.116,36.833,1
22,22,,,,,,0
360,22,31.983726,15.6,10.1859,0.0572,18.16,1
450,22,37.980812,13.5,12.0958,0.0698,22.1612,1
877,22,41.97866,14.6,13.369,0.0922,29.2781,1
906,22,,,,,,0
1245,22,36.98135,14.2,11.7775,0.0696,22.0996,1
1370,22,,,,,,0
1660,22,33.98265,15.3,10.8225,0.0633,20.1067,1
1793,22,47.975746,16.6,15.2789,0.137,43.4793,1
2016,22,41.97866,17.1,13.369,0.108,34.2915,1
2298,22,,,,,,0
2551,22,43.977584,17.3,14.0056,0.1199,38.0753,1
2823,22,,,,,,0
2863,22,49.474782,15.0,15.7563,0.1316,41.7824,1
3186,22,48.47532,15.4,15.438,0.1297,41.1809,1
3504,22,,,,,,0
3662,22,44.977046,17.3,14.3239,0.1255,39.8257,1
3804,22,38.980274,15.3,12.4141,0.0833,26.4553,1
4018,22,39.979736,14.0,12.7324,0.0802,25.4648,1
4355,22,34.982112,14.6,11.1408,0.064,20.332,1
23,23,48.975208,16.5,15.5972,0.1419,45.0369,1
303,23,42.478548,13.6,13.5282,0.088,27.926,1
491,23,55.971756,16.9,17.8254,0.1898,60.2497,1
709,23,45.976822,14.7,14.6423,0.1114,35.361,1
1007,23,38.480386,15.5,12.2549,0.0823,26.1183,1
1249,23,52.973056,16.9,16.8704,0.17,53.9673,1
1531,23,55.971756,14.3,17.8254,0.1606,50.9805,1
1615,23,52.973056,17.0,16.8704,0.171,54.2866,1
1779,23,50.974132,15.7,16.2338,0.1462,46.4229,1
2103,23,50.974132,16.3,16.2338,0.1518,48.197,1
2222,23,42.478548,15.6,13.5282,0.1009,32.0328,1
2424,23,40.479624,14.5,12.8916,0.0852,27.0377,1
2808,23,48.975208,14.2,15.5972,0.1221,38.759,1
3034,23,42.978122,13.4,13.6873,0.0887,28.1666,1
3103,23,42.978122,15.4,13.6873,0.102,32.3705,1
3337,23,47.975746,16.2,15.2789,0.1337,42.4316,1
3598,23,48.47532,16.0,15.438,0.1348,42.7854,1
3801,23,42.978122,16.0,13.6873,0.1059,33.6317,1
4080,23,49.97467,14.6,15.9155,0.1307,41.494,1
4215,23,41.97866,13.4,13.369,0.0846,26.8717,1
24,24,38.980274,16.8,12.4141,0.0915,29.049,1
370,24,61.468954,17.7,19.5761,0.2397,76.1054,1
541,24,47.975746,13.9,15.2789,0.1147,36.4074,1
704,24,48.47532,16.3,15.438,0.1373,43.5876,1
901,24,46.976284,15.6,14.9606,0.1234,39.1753,1
1128,24,36.98135,15.4,11.7775,0.0755,23.9671,1
1500,24,,,,,,0
1543,24,50.974132,15.2,16.2338,0.1416,44.9444,1
1896,24,24.987178,10.1,7.9577,0.0226,7.1762,1
2114,24,42.978122,15.3,13.6873,0.1013,32.1603,1
2303,24,,,,,,0
2466,24,36.98135,12.7,11.7775,0.0623,19.7651,1
2748,24,,,,,,0
3062,24,,,,,,0
3221,24,45.476934,17.0,14.4831,0.126,40.0096,1
3369,24,46.976284,17.0,14.9606,0.1345,42.691,1
3725,24,43.977584,16.0,14.0056,0.1109,35.2142,1
3896,24,49.97467,16.0,15.9155,0.1432,45.4728,1
4022,24,39.979736,17.3,12.7324,0.0991,31.4672,1
4320,24,44.477472,14.6,14.1648,0.1035,32.8674,1
25,25,44.477472,17.8,14.1648,0.1262,40.0712,1
339,25,46.976284,17.2,14.9606,0.1361,43.1933,1
477,25,42.478548,15.0,13.5282,0.097,30.8007,1
861,25,38.980274,12.8,12.4141,0.0697,22.1325,1
885,25,36.98135,13.4,11.7775,0.0657,20.8545,1
1200,25,,,,,,0
1522,25,40.979198,15.0,13.0507,0.0903,28.6649,1
1678,25,43.47801,14.5,13.8465,0.0983,31.1917,1
1940,25,,,,,,0
2034,25,,,,,,0
2310,25,41.97866,15.7,13.369,0.0992,31.484,1
2514,25,,,,,,0
2766,25,,,,,,0
2881,25,,,,,,0
3122,25,52.473482,17.6,16.7113,0.1737,55.1472,1
3400,25,30.48469,15.1,9.7085,0.0503,15.9687,1
3629,25,42.478548,14.7,13.5282,0.0951,30.1847,1
3938,25,48.47532,16.5,15.438,0.139,44.1224,1
4139,25,46.976284,17.2,14.9606,0.1361,43.1933,1
4337,25,50.974132,18.7,16.2338,0.1742,55.2935,1
26,26,39.979736,17.2,12.7324,0.0985,31.2853,1
237,26,54.97198,16.0,17.507,0.1733,55.0221,1
475,26,36.98135,16.0,11.7775,0.0784,24.9009,1
765,26,42.978122,13.3,13.6873,0.0881,27.9564,1
1035,26,38.980274,15.7,12.4141,0.0855,27.1469,1
1175,26,,,,,,0
1428,26,,,,,,0
1619,26,,,,,,0
1938,26,,,,,,0
2175,26,,,,,,0
2338,26,43.977584,15.3,14.0056,0.1061,33.6735,1
2573,26,26.986416,15.9,8.5944,0.0415,13.177,1
2809,26,39.979736,12.0,12.7324,0.0688,21.827,1
2986,26,49.474782,18.0,15.7563,0.1579,50.1389,1
3225,26,42.978122,17.0,13.6873,0.1126,35.7337,1
3368,26,38.480386,12.1,12.2549,0.0642,20.3891,1
3524,26,39.979736,14.6,12.7324,0.0837,26.5561,1
3807,26,,,,,,0
4171,26,43.47801,14.8,13.8465,0.1003,31.837,1
4250,26,44.477472,14.7,14.1648,0.1042,33.0925,1
27,27,36.98135,16.3,11.7775,0.0799,25.3678,1
244,27,30.984264,14.0,9.8676,0.0482,15.2948,1
510,27,31.983726,10.6,10.1859,0.0389,12.3395,1
812,27,31.983726,14.9,10.1859,0.0546,17.3452,1
994,27,53.472944,15.0,17.0296,0.1537,48.808,1
1313,27,,,,,,0
1351,27,,,,,,0
1661,27,34.482538,15.1,10.9817,0.0644,20.4318,1
1935,27,,,,,,0
2079,27,,,,,,0
2368,27,,,,,,0
2634,27,48.47532,16.6,15.438,0.1398,44.3898,1
2742,27,,,,,,0
3046,27,,,,,,0
3293,27,28.98534,11.1,9.231,0.0334,10.6123,1
3432,27,33.98265,17.2,10.8225,0.0712,22.6036,1
3577,27,40.979198,16.6,13.0507,0.0999,31.7225,1
3925,27,30.984264,14.0,9.8676,0.0482,15.2948,1
4131,27,32.483614,15.0,10.3451,0.0567,18.0115,1
4183,27,33.98265,13.8,10.8225,0.0571,18.1355,1
28,28,,,,,,0
323,28,,,,,,0
522,28,,,,,,0
835,28,,,,,,0
992,28,34.982112,13.0,11.1408,0.057,18.1039,1
1167,28,,,,,,0
1456,28,,,,,,0
1728,28,,,,,,0
1828,28,,,,,,0
2148,28,,,,,,0
2286,28,,,,,,0
2499,28,,,,,,0
2856,28,37.980812,14.5,12.0958,0.075,23.8028,1
2872,28,,,,,,0
3108,28,,,,,,0
3412,28,29.484914,11.7,9.3901,0.0365,11.575,1
3653,28,22.988254,11.4,7.3211,0.0216,6.8557,1
3946,28,34.982112,13.5,11.1408,0.0592,18.8002,1
4141,28,30.48469,15.2,9.7085,0.0506,16.0744,1
4338,28,45.976822,17.9,14.6423,0.1356,43.0587,1
29,29,,,,,,0
227,29,,,,,,0
519,29,,,,,,0
725,29,,,,,,0
936,29,,,,,,0
1129,29,37.980812,14.8,12.0958,0.0765,24.2952,1
1381,29,,,,,,0
1737,29,,,,,,0
1954,29,,,,,,0
2196,29,39.979736,15.0,12.7324,0.0859,27.2837,1
2307,29,36.98135,13.1,11.7775,0.0642,20.3876,1
2615,29,,,,,,0
2852,29,,,,,,0
2922,29,,,,,,0
3113,29,38.980274,14.2,12.4141,0.0773,24.5533,1
3371,29,,,,,,0
3590,29,,,,,,0
3747,29,,,,,,0
4064,29,34.982112,13.7,11.1408,0.0601,19.0787,1
4302,29,,,,,,0
30,30,,,,,,0
308,30,,,,,,0
496,30,,,,,,0
722,30,,,,,,0
1064,30,,,,,,0
1173,30,,,,,,0
1371,30,,,,,,0
1599,30,,,,,,0
1809,30,,,,,,0
2157,30,,,,,,0
2273,30,,,,,,0
2443,30,,,,,,0
2694,30,,,,,,0
2868,30,,,,,,0
3179,30,,,,,,0
3391,30,,,,,,0
3631,30,34.482538,11.4,10.9817,0.0486,15.4254,1
3895,30,46.976284,11.6,14.9606,0.0918,29.1304,1
4161,30,,,,,,0
4311,30,41.97866,13.0,13.369,0.0821,26.0696,1
31,31,37.980812,14.6,12.0958,0.0755,23.9669,1
408,31,,,,,,0
502,31,34.982112,13.3,11.1408,0.0583,18.5217,1
750,31,,,,,,0
1065,31,,,,,,0
1278,31,33.98265,12.8,10.8225,0.053,16.8213,1
1406,31,37.980812,13.0,12.0958,0.0672,21.3404,1
1648,31,,,,,,0
1859,31,,,,,,0
2133,31,,,,,,0
2364,31,39.979736,11.7,12.7324,0.067,21.2813,1
2434,31,,,,,,0
2696,31,44.977046,14.5,14.3239,0.1051,33.3799,1
2904,31,38.980274,13.9,12.4141,0.0757,24.0346,1
3266,31,,,,,,0
3393,31,43.977584,15.3,14.0056,0.1061,33.6735,1
3702,31,,,,,,0
3794,31,,,,,,0
4113,31,42.978122,15.3,13.6873,0.1013,32.1603,1
4327,31,39.979736,14.0,12.7324,0.0802,25.4648,1
32,32,,,,,,0
246,32,,,,,,0
533,32,,,,,,0
785,32,,,,,,0
886,32,,,,,,0
1108,32,41.97866,15.0,13.369,0.0948,30.0803,1
1349,32,34.982112,14.0,11.1408,0.0614,19.4965,1
1677,32,,,,,,0
1851,32,,,,,,0
2106,32,,,,,,0
2235,32,,,,,,0
2631,32,,,,,,0
2798,32,,,,,,0
2965,32,28.98534,11.5,9.231,0.0346,10.9948,1
3282,32,,,,,,0
3349,32,,,,,,0
3655,32,39.979736,16.0,12.7324,0.0917,29.1026,1
3802,32,,,,,,0
4157,32,,,,,,0
4213,32,29.984802,12.2,9.5493,0.0393,12.4823,1
33,33,47.975746,17.0,15.2789,0.1403,44.527,1
304,33,41.97866,14.8,13.369,0.0935,29.6792,1
600,33,32.983188,13.1,10.5042,0.0511,16.2178,1
827,33,40.979198,17.0,13.0507,0.1023,32.4869,1
1014,33,,,,,,0
1102,33,,,,,,0
1343,33,,,,,,0
1723,33,,,,,,0
1944,33,,,,,,0
2183,33,,,,,,0
2205,33,,,,,,0
2628,33,37.480924,13.1,11.9366,0.066,20.9424,1
2737,33,44.977046,13.0,14.3239,0.0943,29.9268,1
2917,33,,,,,,0
3289,33,,,,,,0
3321,33,44.477472,15.8,14.1648,0.112,35.5688,1
3733,33,,,,,,0
3945,33,34.482538,14.7,10.9817,0.0627,19.8906,1
4143,33,44.477472,15.5,14.1648,0.1099,34.8934,1
4189,33,,,,,,0
34,34,43.977584,16.0,14.0056,0.1109,35.2142,1
302,34,,,,,,0
660,34,,,,,,0
869,34,,,,,,0
930,34,49.97467,15.6,15.9155,0.1397,44.336,1
1138,34,38.480386,15.7,12.2549,0.0833,26.4553,1
1461,34,37.980812,14.4,12.0958,0.0745,23.6386,1
1712,34,,,,,,0
1913,34,38.980274,15.7,12.4141,0.0855,27.1469,1
2097,34,36.98135,14.0,11.7775,0.0686,21.7883,1
2337,34,35.981888,13.8,11.4592,0.064,20.3318,1
2471,34,,,,,,0
2792,34,,,,,,0
3019,34,,,,,,0
3153,34,,,,,,0
3316,34,30.984264,13.2,9.8676,0.0454,14.4208,1
3543,34,40.979198,16.2,13.0507,0.0975,30.9581,1
3763,34,37.980812,16.2,12.0958,0.0838,26.5934,1
